textID,text,sentiments,target,Age
bc9ace994f,"_bandoni Ok, see you at da climbing",neutral,0,70-100
bd045108dd,"at workyy, trying to get on point with all that I have to do  smile!! <3Lin-Man tonight!!",neutral,0,0-20
3b8041c925,I think today I shall listen to some Gary Numan before starting some remixes,neutral,0,21-30
8e5f9c7b1e,Well I will send out an email and you all can pick your fave cake and ice cream flavor  and the 'cup' part is belgian chocolate,neutral,0,31-45
4efae3a380,i know its awful  but never fear i`ve got loads of funds so we can have a drunken catch up post-exams ja?,neutral,0,46-60
16d37ed26a,finish some sketches und then go out an skate! Yeeeehaaa! got a new deck,neutral,0,60-70
2670b9ea2d,Download Backseat Goodbye`s latest album for FREE!,neutral,0,70-100
35bd63a569,i take it you`re not a fan,negative,-1,0-20
0d3effd398,i have no followers,neutral,0,21-30
796e15046e,Wow- you are sharing some of my long list.,neutral,0,31-45
e4f8f7ab19,Thank God,positive,1,46-60
a2bf770138,I just watched my favorite movie 'A Walk to Remember' its so romantic and sad i just love it,neutral,0,60-70
7bea7e2bbd,Sad babies,negative,-1,70-100
a4e1ceae8d,Dude you are awesome,positive,1,0-20
374ae24d75,"fantastic,",positive,1,21-30
39436449c0,good,positive,1,31-45
413ee8a459,I`m missing the boat part,negative,-1,46-60
b67c6fe84c,Just got it a few hours ago! So not yet!,neutral,0,60-70
e916c7a279,I`m an incredibly happy person with 100% energy. Love to dance & laugh...t,positive,1,70-100
8b204ef449,lovely,positive,1,0-20
40a90f23cd,hate,negative,-1,21-30
3c68f6963c,r! i hate that son,negative,-1,31-45
3696933f3b,"Awww, thanks Jon!  I appreciate that",positive,1,46-60
34dba2a2df,About to get my wisdom teeth pulled!,neutral,0,60-70
a375dccbbc,tired!,negative,-1,70-100
d057a2fa88,trying to plan a huge birthday party by myself,neutral,0,0-20
a648c0d267,"my ipod came back to me after visits to cali, china, and alaska...but its at home and im @ work...",neutral,0,21-30
b095d413ed,May the 4th be with you,neutral,0,31-45
c049a372a4,Why are embossers so expensive? Can I do get one on the cheap? Trying to save 75%. Papersource order goes in TONIGHT. Sry bank account,neutral,0,46-60
c0bc97deed,Sometimes i feel pathetic going to bed so early. Oh,negative,-1,60-70
7035e8bc78,good,positive,1,70-100
0dee7266b1,.im greeting in advance! haha,positive,1,0-20
353b498f4d,terrorizing,negative,-1,21-30
4c7c511365,i was in front of u the other day i waved and u didnt  off to eddie izzard now!,neutral,0,31-45
0332fe0709,love it! Really its simple i think of a word and put twi on the front i should be more clever,positive,1,46-60
5911afe689,"Thanks hun! I`m wearing my new goldmine e/s and big false lashes, but it doesn`t show!",neutral,0,60-70
464c6dc204,have a safe flight...,positive,1,70-100
f30f137d20,enjoying life  partying tonight.,positive,1,0-20
683e701314,y excited,positive,1,21-30
e21d18976b,perfect!,positive,1,31-45
1fe11f39b2,not even a little bit biKnightual  (ha ha... tweedeck doesn`t see the spelling problem with BK....ha!) but love it anyway.,neutral,0,46-60
975d0afe6a,s suggesting,positive,1,60-70
e323cf0033,ughhhh,negative,-1,70-100
e3a67f4c54,d it was 2 late,negative,-1,0-20
1c76becc07,you traitor  whiskey and coke is my aphrodisiac,neutral,0,21-30
c009163725,is still working  #fb,neutral,0,31-45
fd41039b36,Got my attics w sadie art work included  good times just broke my head phones bad times still happy buy attics!,neutral,0,46-60
ec74b94147,Great.,positive,1,60-70
3c66250da9,to the people i was txting... sorry phone is dead and i can`t resurrect it.  hopefully verizon will replace it and i`ll it back by tonight,neutral,0,70-100
318bc9bbe0,m smiling,positive,1,0-20
0dcc9b191c,not fun,negative,-1,21-30
f0c4ad91b3,awww bless him,positive,1,31-45
9bdcfc75d3,Just got a shot on my arm. Eww.,neutral,0,46-60
7b17834153,sorry,negative,-1,60-70
4af048a008,suck,negative,-1,70-100
d32d55433a,Going home to get clothes,neutral,0,0-20
f51925e675,sadly,negative,-1,21-30
c775329507,Happy Mother`s Day to,positive,1,31-45
11b397a3ca,HAPPY,positive,1,46-60
19ad1dda56,missing ontario..,neutral,0,60-70
d83aba9d25,"You follow me , I follow you. As simple as that",neutral,0,70-100
1f4bbeea96,had my lip pierced for about 30 minutes.  and then it died.,neutral,0,0-20
cd56a592c0,I was thinking the swine markets are in decline. But since we can`t say that anymore...,negative,-1,21-30
c70c228685,Shes my only last one,negative,-1,31-45
53d8448f46,cant,negative,-1,46-60
7a36fca205,enjoy,positive,1,60-70
391412ba43,love,positive,1,70-100
19227404ae,cancelled on me,negative,-1,0-20
68df9d2478,Check out my latest FB post.  (Things I want to happen). I don`t think you can miss it.,neutral,0,21-30
555c3b7535,"c`mon people, today is #juddday",neutral,0,31-45
995ab0cd7a,I am glad you are getting into your twittering,positive,1,46-60
55d54a15d7,"LOVE her,she`s my",positive,1,60-70
29cb8acb08,Aww ya not showing off all us mums should be proud of ours kids and let everyone know it,positive,1,70-100
35182a84b6,I miss nicc today.,negative,-1,0-20
4c493e8d47,Beautiful!,positive,1,21-30
b5bbb4ce82,wish,positive,1,31-45
8adbbd33e9,") aero wheels. Louder, but they cut like a knife. U will hear me coming, passing on your left",neutral,0,46-60
59051e4432,discover a whole new beautiful you,positive,1,60-70
286c772efc,Our Christian mobile directory is running! Just a month old,neutral,0,70-100
949621ba7a,SUCKS!!,negative,-1,0-20
e254c37471,"Alex slammed her head into the edge of the table about 30 min ago.  She`s going to have a nice, blue bruise.",negative,-1,21-30
b3892be1a7,y amazing mother.,positive,1,31-45
27ae78e791,yay!,positive,1,46-60
195d784f72,ahh i love u! u got a twitterrr,positive,1,60-70
f82dcd0460,"haircut as short as possible, even change color , new me",neutral,0,70-100
d3d6d88c73,Ugh... Waiting.... Interminable...,negative,-1,0-20
9913926a6f,s beautiful,positive,1,21-30
0b1cda0a8a,****..,negative,-1,31-45
2af3e32a99,Greenville for the weekend for my best friends birthday and leaving way later than i wanted...,neutral,0,46-60
fc2a23a3cb,i work in youth justice,neutral,0,60-70
7c70e19e11,"its ridiculous, and my Saturday is going to suck wi",negative,-1,70-100
c785f6ec88,where were u?  (via ) - Meetings...,neutral,0,0-20
56a74b4036,"Oh, I is dubbed Breesaholic Insomniac #2  *feels special* oh! must add third Angel drink to post",neutral,0,21-30
f5f75739a5,Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!,negative,-1,31-45
bb49677e04,Cute,positive,1,46-60
878506caf2,Type cold in my room,neutral,0,60-70
129926be2c,"yes i know, gross, haha im better then them all",neutral,0,70-100
87eb6c1bae,survive,positive,1,0-20
5613609463,laughs!,positive,1,21-30
dbdb957eea,Okay gots to go and now for the first time since it started will miss the Block Party on,neutral,0,31-45
67bd8edc02,awesome,positive,1,46-60
511c85f70d,if only  wouldn`t have some fiftythousand followers... hugh laurie`s just a needle in a haystack now!,neutral,0,60-70
86d1aa892d,"I would have, but SuperTarget didn`t have any.",neutral,0,70-100
1a97bf0e6c,Made a seamless connection to Toro Toro Quebec Two.,neutral,0,0-20
1a4ee55acb,Good!! Busy as heck but good. Feeling yucky at the moment.,neutral,0,21-30
f516755b5a,Poor,negative,-1,31-45
8aee74193f,Chillin` at home-watching a movie on tv & making some 'healthified' streusel coffee cake.,neutral,0,46-60
6ea90f90d9,Thanks,positive,1,60-70
8492b60a69,Me hice una maruchan,neutral,0,70-100
0e5230af2d,excited,positive,1,0-20
577bd1ade6,going to the beach today,neutral,0,21-30
c489f325a3,Just paid my bills now I have no money,negative,-1,31-45
90b3033569,Oh yess,positive,1,46-60
5498e0a2fe,how is your coding going?,neutral,0,60-70
d7acbba9aa,mad,negative,-1,70-100
44f7d98e16,good,positive,1,0-20
e52ac5fbf6,enjoys,positive,1,21-30
8630921b7f,"jus woke up, late  runnin to work have students to train!",neutral,0,31-45
713aae7489,i hate,negative,-1,46-60
5bf9b58591,"hella good,",positive,1,60-70
b9235c5869,sad,negative,-1,70-100
cc718e4767,cute..,positive,1,0-20
b467bdd9ca,Damnation. I just woke up.,neutral,0,21-30
1693bb37e4,I don`t know how to quit you-b,negative,-1,31-45
c5a896d283,I do!  I`ll probably get fired if I do though,neutral,0,46-60
9d300f0f9a,i liked it! what a colorful place. such a happy atmosphere,positive,1,60-70
49038089d9,"idk lol my head hurts. rly bad. & so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit",negative,-1,70-100
cea5677a2b,thnx,positive,1,0-20
f9483e7dc1,hurt,negative,-1,21-30
34e9fd7d68,im seeing the hannah montana movie again today,neutral,0,31-45
a0e9dc9475,miss my,negative,-1,46-60
2d059a6bc6,SCREAAAAAAAAAAAAAAAAAAAAAAAAAAAAAM,neutral,0,60-70
136ccb49bf,m bored,negative,-1,70-100
b3ac5238d1,hope,positive,1,0-20
40d58ffeb3,tx me i have a new fone and i dont have anyones numbers,neutral,0,21-30
87d43edc49,About to clean my room,neutral,0,31-45
1ecb8b0f6a,"thank you,",positive,1,46-60
6adf265914,wish,positive,1,60-70
909e655fb6,"Big Laptop is too big,",positive,1,70-100
9dcbb09bf6,my your rather random.,neutral,0,0-20
0bb6ecf377,I love yo,positive,1,21-30
a46215b22d,Good,positive,1,31-45
f271a3af59,bad,negative,-1,46-60
14662f5bae,"Bummer... Might not make it to the sunday show, hopefully some sun will shine on this cloudy day",neutral,0,60-70
246a76f214,cant fall asleep,neutral,0,70-100
f75ab644ab,i`m lonely.  i need some hug.,negative,-1,0-20
d7ca81be0a,hurts so bad!,negative,-1,21-30
bc3595417d,burned,negative,-1,31-45
c8daeb34e8,Im eating a salad  and rember to comment my new myspace pictures plz?,neutral,0,46-60
fc615ed7d8,two. Just going to visit someone,neutral,0,60-70
21772a3cfb,hurt,negative,-1,70-100
2f141f461c,i thought it was already winter. turns out winter has even started,neutral,0,0-20
75838bf985,yayy! i cant wait to see them!,neutral,0,21-30
13443d3ba1,Yay! Power = on! Phone = charged. It`s hot,neutral,0,31-45
e6a189a220,"omg! is it mine? omg that`s so gross, I`m so sorry! I TOTALLY forgot about it until JUST now!",negative,-1,46-60
4586fd9cb0,great,positive,1,60-70
768be03583,Welcome,positive,1,70-100
00d1247c62,ur welcome sweetie,positive,1,0-20
cdfe77d1e4,a bacon roll and a tea and the (hack)day is your friend  #openhacklondon,neutral,0,21-30
a8bdb22729,pathetic,negative,-1,31-45
2945bac2be,"It`s a program that shows all Twitter and Facebook status updates all in one.. it`s alright, but yeah probably won`t use it often",neutral,0,46-60
fd0a96e573,Thanks!,positive,1,60-70
d3db039525,Is going to sleep not peaceful  wanted to hear him say Good Night but that didn`t happen  Good Night everyone....,neutral,0,70-100
b8f35742f2,"hey, no we were second, kind sad, but it`s ok   guitar, guitar, guitar  BBQ and good time  what about you",neutral,0,0-20
d1af52eef6,it doesn`t even have a scroll ball.,negative,-1,21-30
93e4f209fc,Work out. Now actual work,neutral,0,31-45
ac876ae0c5,I`m thankful.,positive,1,46-60
afa8ff98cc,just looked at your hotel web site..what a place   but they do massage  and thats my job..  lol,neutral,0,60-70
daf21b2159,"Is at coffee bean, met Dean",neutral,0,70-100
01efe51f51,internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone,neutral,0,0-20
5508ab48f0,it is always sunny on days when i can`t possible be outside.  life is out to get me,neutral,0,21-30
a1b3b201c7,Six feet under theme is on jjj,neutral,0,31-45
a4e5ee110d,ur gonna be missed you know  but i hope things will be better for you,neutral,0,46-60
f2e1061044,wooo...my luck is done,negative,-1,60-70
7c1f28b126,ll doesnt deserv,negative,-1,70-100
6cfbaeab29,happy mothers day to,positive,1,0-20
0935d6c80d,do not feel good,negative,-1,21-30
9c761902b1,i wannabe in dubai,neutral,0,31-45
4012e61fce,"rocks,",positive,1,46-60
0c4d2b0cab,still needs another 6 hours of sleep,neutral,0,60-70
7f8311af2d,woo!,positive,1,70-100
c973572d18,haha so your having father daugter bonding time? Lol anyways I g2g work get on msn later I`ll be bored  x,neutral,0,0-20
2caf2c54ef,Sweet!,positive,1,21-30
628b7c8add,"sad,",negative,-1,31-45
ff6047d0ad,happy,positive,1,46-60
631c246d80,i`m so lame,negative,-1,60-70
1c70315ba0,suck it up,negative,-1,70-100
ee9d0cab1f,what`s going on sweetheart?,positive,1,0-20
55be15508b,dreary,negative,-1,21-30
2ce6c03ba2,g`nite,positive,1,31-45
fc864585ca,OMG Ur alive!!! LOL  2day has gone sooo slow  I`m going insane Grr,neutral,0,46-60
7bb43eca18,weird,negative,-1,60-70
8f3ce0745c,Wow! I am so proud  Its great.,positive,1,70-100
0c6811a0e2,phone does not work,negative,-1,0-20
09c7871cad,pretty burnt,negative,-1,21-30
aa984895f6,that`s rough.  Sounded like the weekend went well!,neutral,0,31-45
af3cb04ffc,who has a day long text conversation? me.,neutral,0,46-60
06d8e892cf,hey dave im just up in the UK and first thing i done was put RR on  could u play ill be there new kids on the block thanks,neutral,0,60-70
0414afb09b,e funnnn,positive,1,70-100
e6ecedee89,not good enough,negative,-1,0-20
d6a71d9781,"JONAS is awesome! I just watched Groovy Movies  Frankie,, was weird lol",neutral,0,21-30
514fe4cf17,.sweet dreams.,positive,1,31-45
6df2b65239,I feel a little lonely...,negative,-1,46-60
9710662c1d,I`m sick!  it sucks!,negative,-1,60-70
24eeede493,e death of me I swear!,negative,-1,70-100
169ca458b0,GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...,neutral,0,0-20
fb4dc7bf50,love yo,positive,1,21-30
2a6dab7a6b,stupid channel,negative,-1,31-45
dc5ee645fb,Why can`t you? Are you rooting for Ali in the Twitter war?,neutral,0,46-60
f9e19d4ada,So finally.. It`s raining in Delhi,neutral,0,60-70
0e4bc24473,Just sittin here listenin to music.  Follow Me?,neutral,0,70-100
f95cd61c48,Off to bed. Only one more day left at school before i get to go on holidays. Yay!! Finally. I am getting sick of school... LOL!,neutral,0,0-20
fc8acbd5f9,Turn over report...done,neutral,0,21-30
dc81e11270,were you roaming?? Same thing happen to me  so I switched to AT&T.,neutral,0,31-45
de84b70b91,"But Iï¿½m for smaller companies rather than bigger ones. Itï¿½s not like I have worked at a big company to prove it, though",neutral,0,46-60
d7f97ec5f0,plus.. janessa hurt my feelings,negative,-1,60-70
f4a743a972,Forgot my power cable at home today,neutral,0,70-100
56f48da395,I`m doing all of Russia today! Because I`m cracking on with Economics tommorow  I`m retaking aswell :/,neutral,0,0-20
63f8dff931,Hey! whats up? Im just at the library right now and the comp is about to sign me out,neutral,0,21-30
d70ed4038d,Gahh ! This weather sucksss !,negative,-1,31-45
ce61535952,no party this weekend,negative,-1,46-60
6524b733c5,Maya Kibbel DOES NOT have a facebook or myspace page,neutral,0,60-70
1e87921e6f,keep telling yourself you`ll feel better by doing it and tomorrow can be a lazy day... it is Sunfay afterall,positive,1,70-100
fc2b050f0f,Damnit.,negative,-1,0-20
eaf45d81e2,Thanks,positive,1,21-30
c172ff7e6b,ahhhh it won`t let me watch the video on my phone,neutral,0,31-45
e44048aceb,y good,positive,1,46-60
628c7ef2bc,****,negative,-1,60-70
1acc36b911,#Java is not working - hmph!  Can`t upload photos to #Facebook.,negative,-1,70-100
00c007188e,not really fair.,negative,-1,0-20
1e8e9c0d23,that`s bad luck!,negative,-1,21-30
5068d0aea4,OR... Something to do with all the Red Bull?  Hmmm. You think maybe?,neutral,0,31-45
f2b1e29977,depressing.,negative,-1,46-60
c565db284d,Follow me honey,neutral,0,60-70
4b0d9c3387,is so glad the weekend is here.,positive,1,70-100
66b1458465,amazing,positive,1,0-20
448055f8d6,my pic is back..  out of the blue..,neutral,0,21-30
8929500ba0,oh no! Poor thing keep us posted.,negative,-1,31-45
58e24db41d,er lovess,positive,1,46-60
7f7587e5b5,"7 hours and many massages later, I can now spend time with my wife and son. It`s mother`s day ya`ll. Don`t forget to grab a gift or card.",neutral,0,60-70
09b5bef434,"hey, I can`t make it to Makers tonight",neutral,0,70-100
84fc45d0c3,that`s right,positive,1,0-20
365039fc9b,HAPPY MOTHER DAY TO ALL THE MOTHER`S IN THE ENTIRE WORLD WE DESERVED A DAY JUST FOR US RIGHT...,positive,1,21-30
1955cb4238,Happy Mother`s Day,positive,1,31-45
c8d254c303,uuuugh,negative,-1,46-60
1b93c8f38c,Thank you.,positive,1,60-70
a54b603ac4,Work in a hour,neutral,0,70-100
6583b6ec22,how`s the baby fever,neutral,0,0-20
5a1c2ce495,"i think i`ll pass the worm! haha, but good morning!",neutral,0,21-30
